num_star,2_stars,orbital_period,semi-major_axis,planet_radius,planet_mass,planet_eccen,planet_temp,star_temp,star_radius,star_mass,star_bright,star_age,latitude_gal,longitude_gal,distance,parallax,mass_ratio_sys,radius_ratio_sys,num_planet
1,0,4.19042557,0.0535,6.14,31.3,0.0,1234.0,5903.0,1.08,1.06,0.151,3.98,10.15154,74.17127,1416.44,0.67813,8.865913467467296e-05,0.05201527244566563,1
1,0,3.70987065,0.0471,4.13,16.0,0.0,1151.0,5513.0,0.88,0.92,-0.025,4.37,16.82858,71.28544,1277.33,0.754456,5.221763175727369e-05,0.04293916960627907,1
1,0,16.32976218,0.1255,3.68,13.1,0.0,727.0,5612.0,0.91,0.94,0.388,4.27,13.59929,72.6536,1995.57,0.471886,4.1843543745921714e-05,0.03699923019795496,1
1,0,4.8854892,0.06067,18.181,140.16303,0.0,1630.0,5933.0,1.97,1.36,0.696,2.9,13.4628,72.4778,922.562,1.05545,0.0003094422319669949,0.08443797366039608,1
1,0,80.8720639,0.3577,5.99,30.0,0.0,452.0,5692.0,0.96,0.98,0.23,4.37,14.63554,72.47787,1491.76,0.641631,9.191368855234402e-05,0.0570876086633924,1
1,0,10.35533177,0.0895,2.84,8.45,0.0,777.0,5343.0,0.84,0.88,-0.276,4.47,13.40611,73.11839,774.152,1.26317,2.883095662507427e-05,0.030933233218036617,1
1,0,10.52629406,0.088,9.17,61.8,0.0,713.0,5419.0,0.86,0.9,-0.159,4.47,10.13841,74.77781,992.071,0.980145,0.000206172616054969,0.0975567101342501,1
1,0,4.58352176,0.0535,8.2,51.1,0.0,1038.0,6185.0,1.27,1.18,0.067,2.69,6.71348,76.79525,1156.83,0.837436,0.00013002411568712667,0.05907400199784746,1
1,0,3.76182115,0.047,2.61,7.32,0.0,1121.0,5616.0,0.96,0.97,0.036,5.13,17.38918,71.60711,1228.83,0.785395,2.2658145573852064e-05,0.024874567380877153,1
1,0,56.0560538,0.232,2.11,5.1,0.0,265.0,3722.0,0.51,0.53,-1.385,3.89,13.13184,73.44989,276.881,3.58381,2.889211417513304e-05,0.037852846282551846,1
1,0,2.23749275,0.0325,1.33,2.33,0.0,1160.0,5099.0,0.76,0.8,-0.501,4.9,12.92363,73.89376,591.776,1.66115,8.744821518350928e-06,0.016011215785392195,1
1,0,3.16789194,0.0426,2.93,8.91,0.0,1221.0,5692.0,0.96,0.97,0.037,4.37,10.43247,75.25343,1394.22,0.689524,2.7579791948500256e-05,0.027924322768570913,1
1,0,16.08524954,0.1173,2.92,8.85,0.0,613.0,5071.0,0.77,0.8,-0.481,4.9,11.63797,74.82489,664.843,1.47578,3.321530920060331e-05,0.034695918436619816,1
1,0,4.34728553,0.0524,1.88,4.19,0.0,1174.0,5611.0,0.91,0.94,0.265,4.17,11.87064,75.06752,1448.34,0.661901,1.3383545671405497e-05,0.018901780644607423,1
1,0,23.58914398,0.1429,3.41,11.5,0.0,487.0,5222.0,0.8,0.84,-0.499,4.37,8.36869,77.1069,624.575,1.57292,4.110584404702052e-05,0.038998747020133846,1
1,0,21.02247699,0.1378,3.41,11.5,0.0,521.0,5148.0,0.78,0.84,-0.484,3.31,10.05381,76.28323,872.493,1.11938,4.110584404702052e-05,0.03999871489244496,2
1,0,226.89047,0.6732,4.85,21.0,0.0,236.0,5148.0,0.78,0.84,-0.484,3.31,10.05381,76.28323,872.493,1.11938,7.506284565108095e-05,0.05688966780890266,2
1,0,7.411141,0.0748,2.48,6.71,0.0,905.0,5785.0,0.99,0.98,0.085,3.8,9.61971,76.6273,1089.87,0.889572,2.055802833954094e-05,0.02291937382266819,1
1,0,8.09888799,0.0832,9.67,67.6,0.0,986.0,5995.0,1.12,1.09,0.46,3.55,18.32302,72.84822,2083.37,0.4506,0.00018621094921148884,0.07899411053303189,1
1,0,10.00652995,0.0933,3.75,13.5,0.0,876.0,5871.0,1.04,1.04,0.165,3.98,17.7265,73.20413,1327.44,0.724763,3.8974939088061264e-05,0.032990142414956444,1
1,0,10.37168453,0.0873,2.9,8.75,0.0,720.0,5099.0,0.78,0.83,-0.504,4.57,13.19467,75.17704,635.009,1.54618,3.165300720226305e-05,0.03401650240119952,2
1,0,3.96999,0.046,1.393,2.52,0.0,992.0,5012.0,0.74,0.83,-0.504,6.2,13.19467,75.17704,635.009,1.54618,9.11606607425176e-06,0.017222875358340793,2
1,0,4.40840023,0.052,2.42,6.44,0.0,1139.0,5485.0,0.85,0.88,0.604,4.37,11.50324,75.99435,2805.48,0.326221,2.1972942090589153e-05,0.02604849895841957,1
1,0,2.0523499,0.0322,16.56,41600.0,0.0,1497.0,6191.0,1.3,1.18,0.134,2.57,7.37548,78.46264,1302.33,0.740122,0.10585133488423618,0.11654757512355811,1
1,0,5.00731778,0.0556,8.52,54.5,0.0,998.0,5777.0,0.98,0.99,0.448,3.98,10.09763,77.35144,2497.51,0.372623,0.00016528990254480451,0.07954259970352273,1
1,0,4.70832654,0.0539,8.41,53.4,0.0,1162.0,5618.0,0.92,0.95,0.032,3.63,8.28944,78.7025,1065.37,0.91115,0.00016877288243232513,0.08363622655599276,1
1,0,5.39202539,0.0583,2.64,7.46,0.0,850.0,5075.0,0.78,0.82,-0.362,4.9,17.58273,74.49933,926.598,1.0515,2.73155526125397e-05,0.030966747013505783,1
1,0,4.09357325,0.0514,2.63,7.41,0.0,1182.0,5863.0,1.05,1.03,-0.039,4.37,13.78052,76.24955,1239.5,0.778495,2.160060917570912e-05,0.022916733341813045,2
1,0,105.144749,0.4471,2.82,8.35,0.0,401.0,5863.0,1.05,1.03,-0.039,4.37,13.78052,76.24955,1239.5,0.778495,2.434076742471945e-05,0.024572314837989648,2
1,0,3.31494634,0.0433,3.29,10.8,0.0,1155.0,5437.0,0.86,0.9,-0.223,4.37,11.83709,77.4756,853.119,1.14399,3.603016591251886e-05,0.03500126241457828,1
1,0,39.64317811,0.215,10.63,79.4,0.0,472.0,5363.0,0.84,0.88,-0.313,4.37,18.00185,74.7038,758.469,1.28991,0.00027090863384981036,0.11578178489708779,1
1,0,21.80451088,0.1406,3.26,10.7,0.0,543.0,5452.0,0.85,0.88,-0.319,4.47,12.98527,77.00796,762.081,1.28374,3.6507838566662094e-05,0.035090126696052805,1
1,0,5.15448442,0.0546,2.53,6.94,0.0,964.0,5441.0,0.86,0.89,-0.317,4.79,11.06917,78.15281,831.842,1.17409,2.341286062105626e-05,0.026915864409994848,1
1,0,5.74347727,0.0625,3.34,11.1,0.0,982.0,5660.0,0.93,0.95,0.227,4.07,13.48226,77.02592,1765.23,0.537709,3.508200365166309e-05,0.0328586548222488,1
1,0,3.16635371,0.0432,3.58,12.5,0.0,1273.0,5633.0,0.91,0.94,0.261,4.27,16.65485,75.93249,1921.15,0.4911,3.992704555908561e-05,0.035993816333880095,1
1,0,2.85188338,0.03997,1.569,3.09,0.0,1607.0,5620.0,1.41,1.05,0.236,9.5,17.24014,75.874,1935.04,0.487243,8.83596925949867e-06,0.0101809919218968,2
1,0,9.46781405,0.0691,2.18,5.39,0.0,407.0,3631.0,0.46,0.49,-1.375,4.47,18.56374,75.77244,174.826,5.6912,3.302765208647562e-05,0.04335956572938507,2
1,0,0.89304124,0.0143,1.27,2.15,0.0,893.0,3631.0,0.46,0.49,-1.375,4.47,18.56374,75.77244,174.826,5.6912,1.3174295359169308e-05,0.02525993049372433,2
1,0,20.83424726,0.1483,2.82,8.35,0.0,595.0,5418.0,0.86,0.9,-0.298,4.27,12.6107,78.36431,916.706,1.06253,2.7856656052734482e-05,0.030001082069638522,1
1,0,6.10485286,0.0583,3.56,12.4,0.0,784.0,5326.0,0.78,0.85,0.374,2.34,10.1788,79.78237,1157.21,0.835647,4.3801378168160174e-05,0.04175818915457598,1
1,0,11.51516988,0.0965,2.95,9.01,0.0,657.0,5107.0,0.8,0.85,-0.517,4.37,18.01603,76.22744,695.059,1.41042,3.182664655605832e-05,0.03373791897636212,1
1,0,3.60147201,0.0428,2.93,8.91,0.0,996.0,5217.0,0.81,0.86,-0.35,4.27,17.56485,76.41857,1005.43,0.966426,3.110743975586657e-05,0.0330954936516396,1
1,0,28.59915399,0.1422,1.96,4.5,0.0,298.0,3813.0,0.48,0.51,-1.301,3.89,13.55465,78.48381,205.118,4.84652,2.6492769053322686e-05,0.03735950349924845,1
1,0,24.58721573,0.1552,2.5,6.8,0.0,530.0,5327.0,0.82,0.86,-0.213,4.57,16.31317,77.37763,1113.65,0.869616,2.374080699662095e-05,0.02789410415573553,1
1,0,12.53248465,0.1054,3.32,11.0,0.0,775.0,5601.0,0.9,0.93,0.018,4.27,14.73989,78.09236,1370.65,0.700983,3.5513604394059794e-05,0.03375062629047751,1
1,0,7.340711,0.0781,10.76,200.22,0.0,1078.0,6000.0,1.12,1.18,0.332,0.8,10.52134,74.2274,1177.55,0.820793,0.0005094604391952349,0.08789830706674488,1
1,0,3.58410122,0.0462,4.57,18.9,0.0,1131.0,5438.0,0.87,0.91,-0.123,4.79,17.05193,77.20505,1442.02,0.664861,6.2359902540898e-05,0.04805993835089808,1
1,0,7.03902374,0.0744,2.97,9.11,0.0,1051.0,6129.0,1.24,1.16,0.332,3.16,15.15521,77.94558,1661.87,0.572806,2.3580087030391287e-05,0.021913968148670426,1
1,0,8.36086824,0.0744,3.24,10.6,0.0,690.0,4642.0,0.71,0.76,-0.692,2.57,18.762,76.62996,489.253,2.0154,4.1877166521129363e-05,0.04175158080053981,1
2,0,3.17926292,0.0418,1.21,1.92,0.0,1101.0,5486.0,0.85,0.94,-0.176,1.86,9.56351,76.4007,278.987,3.55575,6.132794197875549e-06,0.013024249479209785,1
1,0,12.06222443,0.0993,1.62,3.26,0.0,750.0,5594.0,0.93,0.94,-0.222,5.13,11.06166,80.63242,449.964,2.19381,1.0412973481809526e-05,0.015937431380851214,1
1,0,9.93143556,0.0915,2.16,5.31,0.0,931.0,5849.0,1.04,1.04,0.376,4.07,9.67745,69.76878,1780.38,0.533539,1.533014270797076e-05,0.01900232203101491,1
1,0,3.48159251,0.0435,1.11,1.41,0.0,1156.0,5418.0,0.93,0.91,-0.172,8.71,10.39195,69.74208,450.0,1.2857742,4.652246697495566e-06,0.01092009187206472,1
1,0,35.61760587,0.1916,5.27,24.1,0.0,456.0,5096.0,0.78,0.82,-0.432,4.79,13.55138,72.36887,3347.16,0.263333,8.824461366785615e-05,0.061816195742869486,1
1,0,7.40742793,0.0745,2.52,6.9,0.0,938.0,5934.0,1.1,1.07,0.36,3.72,9.21589,70.20931,1705.99,0.558363,1.9362005046447047e-05,0.020960137028149778,1
1,0,17.31716585,0.1054,3.1,9.8,0.0,454.0,5009.0,0.75,0.79,-0.494,4.57,7.37243,78.93478,721.027,1.3602,3.7246374044587e-05,0.03781696680740252,1
1,0,8.8849116,0.0818,11.77,3209.9,0.57,767.0,5200.0,0.89,0.91,-0.215,6.2,9.7193,69.19995,835.356,1.16891,0.010590955088149659,0.12099647498816445,1
1,0,9.42887179,0.093,3.07,9.64,0.0,1163.0,6160.0,1.23,1.15,0.344,3.09,14.31346,75.37602,1296.02,0.742872,2.5168898507005926e-05,0.02283597326882882,2
1,0,4.08899022,0.0533,1.62,3.26,0.0,1537.0,6160.0,1.23,1.15,0.344,3.09,14.31346,75.37602,1296.02,0.742872,8.511473976435613e-06,0.01205025299527775,2
1,0,17.44490636,0.1263,2.46,6.62,0.0,679.0,5387.0,0.84,0.87,-0.264,4.47,10.62831,77.28825,760.43,1.28666,2.284671440046694e-05,0.0267942794775951,1
1,0,18.82747265,0.1353,2.81,8.3,0.0,632.0,5373.0,0.83,0.87,-0.125,4.07,9.53998,70.85949,1232.29,0.783987,2.864467213351595e-05,0.030975226407540152,1
1,0,5.74772501,0.054,1.91,4.31,0.0,641.0,4346.0,0.65,0.68,-0.865,3.63,9.77228,70.67881,274.767,3.61071,1.9030639103303458e-05,0.026884766725361834,1
1,0,14.5596237,0.116,2.01,4.7,0.0,758.0,5935.0,1.08,1.06,0.416,3.8,8.79872,71.12324,1770.27,0.537199,1.3313033002267187e-05,0.017027800914623442,1
2,0,1.26909037,0.0214,1.76,3.75,0.0,1331.0,5043.0,0.77,0.82,-0.457,4.9,7.9012,75.35254,399.034,2.47725,1.3731008350807492e-05,0.02091260837275715,2
2,0,2.85313364,0.0367,1.26,2.13,0.0,1016.0,5043.0,0.77,0.82,-0.457,4.9,7.9012,75.35254,399.034,2.47725,7.799212743258654e-06,0.014971526448678413,2
1,0,1.22486632,0.0219,1.12,1.46,0.0,1741.0,5282.0,0.79,0.82,-0.358,4.47,12.12678,73.24253,852.0,0.5278727,5.345939251247716e-06,0.012971111522343044,1
1,0,1.02267882,0.019,1.36,2.42,0.0,1734.0,6014.0,1.13,1.08,0.16,3.31,8.16092,75.54039,1068.68,0.908228,6.72785505465244e-06,0.01101150617857567,1
1,0,12.1097104,0.1019,2.48,6.71,0.0,1005.0,6228.0,1.42,1.16,0.563,3.8,10.42657,74.02528,1502.32,0.637163,1.736798945926735e-05,0.015979000059465853,4
1,0,4.75793986,0.0547,1.69,3.5,0.0,1372.0,6228.0,1.42,1.16,0.563,3.8,10.42657,74.02528,1502.32,0.637163,9.059308957889079e-06,0.010888915363103746,4
1,0,20.4966197,0.1447,2.12,5.14,0.0,843.0,6228.0,1.42,1.16,0.563,3.8,10.42657,74.02528,1502.32,0.637163,1.3304242298157104e-05,0.013659467792769197,4
1,0,8.1934719,0.0785,1.53,2.96,0.0,1144.0,6228.0,1.42,1.16,0.563,3.8,10.42657,74.02528,1502.32,0.637163,7.661587004386193e-06,0.009858012133460789,4
1,0,41.805985,0.2329,2.27,5.77,0.0,533.0,5860.0,1.04,1.04,0.061,3.89,12.52759,73.25192,1073.48,0.5971967,1.6658177669489884e-05,0.019970032875186967,1
1,0,1.5449298,0.0274,15.244,638.8383,0.0,2140.0,6409.0,1.32,1.2,0.451,0.62,8.97802,73.0559,822.96,1.18642,0.0015984340236299649,0.10566016165909896,1
1,0,8.70419416,0.0772,3.06,9.59,0.0,748.0,5322.0,0.85,0.89,-0.28,4.57,15.37324,75.09507,792.336,1.23364,3.235292987837601e-05,0.032937358187092515,2
1,0,2.46697439,0.0333,1.48,2.79,0.0,1139.0,5322.0,0.85,0.89,-0.28,4.57,15.37324,75.09507,792.336,1.23364,9.412374802989476e-06,0.01593048696630618,2
1,0,10.12804789,0.0874,2.03,4.78,0.0,767.0,5706.0,0.93,0.95,-0.117,4.07,13.45143,75.93811,830.707,1.1751,1.5107385356301766e-05,0.019970978829091334,1
1,0,1.19655156,0.0205,1.22,1.98,0.0,1414.0,5166.0,0.8,0.84,-0.334,4.79,13.69152,79.246,962.459,1.01093,7.07735401853049e-06,0.013952630898698911,1
1,0,7.33683936,0.0724,1.64,3.33,0.0,875.0,5557.0,0.89,0.92,-0.136,4.17,10.5171,80.9124,1047.84,0.926132,1.0867794609482587e-05,0.016859321918486804,1
1,0,27.6655226,0.1754,2.43,6.48,0.0,641.0,5901.0,1.06,1.05,0.146,3.72,19.32312,76.82872,1076.28,0.900302,1.8529799612152555e-05,0.02097426110970514,1
1,0,6.10027804,0.066,3.39,11.4,0.0,990.0,5992.0,1.15,1.1,0.451,3.63,8.90471,71.20838,2297.62,0.409475,3.111696146990264e-05,0.026970445472039528,1
1,0,161.5280101,0.5874,6.64,35.7,0.0,366.0,5694.0,0.94,0.96,0.476,4.07,10.06049,70.68283,2251.03,0.416048,0.00011165598290598291,0.06462885885410587,1
1,0,11.3910025,0.092,1.79,3.86,0.0,618.0,5108.0,0.78,0.82,-0.466,4.57,8.45513,71.93296,784.56,1.24681,1.413378459576451e-05,0.020996392861430055,1
1,0,7.42608998,0.0778,2.92,8.85,0.0,1037.0,6186.0,1.28,1.19,0.179,2.88,9.4126,71.38452,1169.57,0.82685,2.2329619630657692e-05,0.02087176343452911,2
1,0,15.9870174,0.1297,1.79,3.86,0.0,803.0,6186.0,1.28,1.19,0.179,2.88,9.4126,71.38452,1169.57,0.82685,9.739246528173863e-06,0.01279467689993394,2
1,0,3.57878087,0.04501,10.761,136.661,0.0,1440.0,5520.0,0.99,0.95,-0.046,7.5,14.1188,75.85191,639.411,1.53518,0.0004319226757693631,0.09944975068779531,1
1,0,18.92540274,0.1694,2.3,5.9,0.0,1171.0,5598.0,0.92,0.94,0.054,4.57,13.82103,69.25204,930.457,1.04616,1.884556550388841e-05,0.02287316540770313,3
1,0,1.47532231,0.0309,1.2,1.87,0.0,2740.0,5598.0,0.92,0.94,0.054,4.57,13.82103,69.25204,930.457,1.04616,5.973086015639208e-06,0.011933825430105982,3
1,0,4.15244722,0.0616,1.4,2.54,0.0,1941.0,5598.0,0.92,0.94,0.054,4.57,13.82103,69.25204,930.457,1.04616,8.113175657606196e-06,0.013922796335123645,3
1,0,8.73485836,0.0843,1.82,3.97,0.0,890.0,5906.0,1.05,1.03,0.355,3.72,13.02028,69.29811,1393.85,0.688804,1.1572796009118111e-05,0.015858728016007507,1
1,0,12.99207337,0.1071,1.82,3.97,0.0,866.0,5714.0,1.11,0.98,0.475,8.13,10.25091,70.79123,1130.21,0.856267,1.2163244785093525e-05,0.015001499474601696,1
1,0,3.74910006,0.047,1.43,2.63,0.0,1160.0,5850.0,1.01,1.04,0.095,2.82,10.55969,70.45457,547.026,1.79924,7.592895540859341e-06,0.01295391149822395,1
1,0,11.0895723,0.1114,3.17,10.2,0.0,1422.0,6403.0,2.42,1.57,0.753,2.14,10.52435,70.64753,917.804,1.06113,1.950677772333823e-05,0.011984782535937013,1
1,0,0.97486893,0.0187,1.19,1.81,0.0,1612.0,5468.0,0.84,0.92,-0.267,1.86,11.78814,73.97975,398.676,2.47942,5.9071195925415874e-06,0.012961460397698443,1
1,0,4.89718784,0.0523,1.28,2.18,0.0,904.0,5071.0,0.78,0.83,-0.437,4.37,14.5822,72.58052,727.904,1.34537,7.886120651535253e-06,0.01501418037018462,1
1,0,5.72812599,0.0519,1.47,2.76,0.0,569.0,4043.0,0.56,0.58,-0.968,3.16,18.67711,73.91733,443.106,2.2286,1.4287824413585063e-05,0.024016823678088287,1
1,0,3.75574426,0.0453,1.68,3.46,0.0,977.0,5102.0,0.77,0.81,-0.413,5.25,15.47229,75.11678,938.168,1.03769,1.2825552886555064e-05,0.01996203526490455,1
2,0,7.09714223,0.0533,0.92,0.721,0.0,425.0,3804.0,0.44,0.46,-1.234,3.89,16.724,74.6617,283.155,3.50313,4.706114062124291e-06,0.019130283795533533,1
1,0,0.67737516,0.015,0.89,0.64,0.0,2099.0,5769.0,1.02,1.01,0.017,4.9,19.30376,73.61865,557.652,0.681192,1.9025830184828437e-06,0.00798318322072776,1
1,0,13.2140732,0.1019,2.89,8.7,0.0,629.0,5162.0,0.78,0.81,-0.384,4.9,16.58248,78.21693,1064.47,0.911324,3.2249222576019954e-05,0.03389920411705746,1
1,0,158.6853308,0.5444,3.21,10.4,0.0,350.0,5867.0,1.01,0.98,0.11,5.25,15.95896,78.87676,446.844,2.20945,3.186341203147926e-05,0.02907836077573349,1
1,0,4.29264638,0.0491,0.78,0.399,0.0,991.0,5521.0,0.89,0.93,-0.231,3.89,14.49447,79.2337,516.09,1.90887,1.28817528665726e-06,0.008018457985621773,2
1,0,7.05395,0.0684,2.332,6.04,0.0,840.0,5411.49,0.87,0.94,-0.231,9.7,14.49447,79.2337,516.09,1.90887,1.9292748414150167e-05,0.024524239876213196,2
1,0,31.5922646,0.1967,1.58,3.12,0.0,688.0,5674.0,1.32,1.0,0.857,9.12,11.53087,80.68512,1303.72,0.738217,9.367843137254902e-06,0.01095139434671847,1
1,0,53.5293487,0.2548,2.43,6.48,0.0,348.0,4838.0,0.74,0.81,-0.583,2.51,8.96715,72.28336,485.318,2.0321,2.40201106083459e-05,0.030044211859847902,1
1,0,0.9283105,0.0159,1.28,2.18,0.0,1115.0,4248.0,0.62,0.65,-0.895,3.39,10.22219,71.21092,503.568,1.95791,1.0069969447345013e-05,0.01888880756249033,1
1,0,8.39846269,0.0835,2.55,7.04,0.0,984.0,6159.0,1.23,1.16,0.336,3.02,11.39483,70.58601,1775.8,0.534883,1.822215287529689e-05,0.01896799082590016,1
1,0,8.63847725,0.0951,2.12,5.14,0.0,1419.0,5870.0,1.02,1.01,0.496,3.72,7.44438,73.12426,1480.16,0.647406,1.5280119867190337e-05,0.01901612182914927,1
1,0,13.4845,0.117,3.47,10.9,0.015,929.0,6174.0,1.3,1.17,0.342,3.44,7.23801,79.57854,1020.72,0.951089,2.797213735373615e-05,0.024421502758378424,4
1,0,27.4029,0.187,3.72,5.9,0.03,734.0,6174.0,1.3,1.17,0.342,3.44,7.23801,79.57854,1020.72,0.951089,1.5140881686884705e-05,0.026180977020509436,4
1,0,52.0902,0.287,7.16,6.0,0.025,592.0,6174.0,1.3,1.17,0.342,3.44,7.23801,79.57854,1020.72,0.951089,1.539750680022173e-05,0.05039134286743213,4
1,0,81.0659,0.386,3.49,4.1,0.012,511.0,6174.0,1.3,1.17,0.342,3.44,7.23801,79.57854,1020.72,0.951089,1.0521629646818183e-05,0.024562260699348904,4
1,0,13.73469807,0.101,2.18,5.39,0.0,634.0,5208.0,0.8,0.84,-0.424,4.9,13.71774,69.85924,703.168,1.39356,1.9266130383777442e-05,0.024931750294396416,1
1,0,14.5539759,0.1256,3.05,9.53,0.0,939.0,6383.0,1.47,1.3,0.403,2.24,9.11103,72.30998,1266.34,0.761688,2.2010735970916962e-05,0.01898317129074682,1
1,0,11.30119217,0.0988,1.96,4.5,0.0,852.0,5971.0,1.12,1.09,0.274,3.39,10.11457,71.54789,1425.47,0.673536,1.239569928182988e-05,0.01601121578539219,1
1,0,4.24153639,0.0491,1.37,2.45,0.0,1177.0,5745.0,0.97,0.98,0.11,4.27,7.87857,72.68455,985.699,0.988411,7.506284565108095e-06,0.012922159426207546,1
1,0,11.13125132,0.1036,2.11,5.1,0.0,952.0,5839.0,1.38,1.19,0.506,4.07,12.90645,70.37593,931.192,1.04516,1.2867916397328161e-05,0.013989095365290902,1
2,0,29.6193421,0.1817,1.68,3.46,0.0,580.0,5631.0,0.96,0.94,-0.022,6.46,10.68138,70.94724,492.122,2.00331,1.1051806210754897e-05,0.01601121578539219,1
1,0,6.40087618,0.0662,1.3,2.24,0.0,1109.0,5475.0,1.09,0.93,0.572,11.75,13.55144,70.24259,817.584,1.1944,7.2318612584267225e-06,0.010911968818353789,1
1,0,27.07237711,0.181,2.17,5.35,0.0,605.0,5680.0,0.95,0.96,0.47,3.89,8.00979,76.08384,1315.26,0.731986,1.6732759343053458e-05,0.020898850077775075,1
1,0,13.71933369,0.1174,2.39,6.3,0.0,864.0,6224.0,1.29,1.19,0.222,2.82,11.28489,74.7325,972.274,0.99993,1.589566143199361e-05,0.01695096599206527,1
1,0,3.5224991,0.0474,15.872,187.5197,0.0,1680.0,6213.0,1.49,1.21,0.605,3.47,19.01274,71.65893,1021.87,0.949758,0.0004653144561202315,0.09746117620162796,1
1,0,7.05246,0.0648,2.67,6.93,0.0,547.0,4540.0,0.68,0.73,-0.77,2.0,7.85257,74.08669,369.451,2.67801,2.8503316184218677e-05,0.03592432449327492,6
1,0,9.52355,0.0792,2.74,6.74,0.0,495.0,4540.0,0.68,0.73,-0.77,2.0,7.85257,74.08669,369.451,2.67801,2.7721839982919756e-05,0.03686616071594505,6
1,0,3.07222,0.0372,1.53,6.75,0.0,722.0,4540.0,0.68,0.73,-0.77,2.0,7.85257,74.08669,369.451,2.67801,2.7762970309303913e-05,0.02058584886693282,6
1,0,4.64489,0.0491,1.6,4.13,0.0,629.0,4540.0,0.68,0.73,-0.77,2.0,7.85257,74.08669,369.451,2.67801,1.6986824796655575e-05,0.021527685089602948,6
1,0,0.9867873,0.0175,1.21,1.92,0.0,1054.0,4540.0,0.68,0.73,-0.77,2.0,7.85257,74.08669,369.451,2.67801,7.897022665757555e-06,0.01628031184901223,6
1,0,14.13176026,0.1106,2.85,8.5,0.0,675.0,5315.0,0.82,0.85,-0.358,4.68,16.28111,75.39413,1019.26,0.952861,3.0025138260432377e-05,0.03179927873753851,1
1,0,11.41928253,0.0795,2.0,4.66,0.0,419.0,4435.0,0.63,0.67,-0.798,3.55,16.56057,75.1285,440.426,2.24188,2.0883155864718637e-05,0.029045289406607153,1
1,0,40.0587473,0.2265,3.54,12.3,0.0,489.0,5507.0,0.9,0.93,-0.226,4.68,16.72791,75.44422,780.585,1.25238,3.971066673153959e-05,0.03598711357478626,1
1,0,50.28638192,0.2678,3.79,13.8,0.0,543.0,5919.0,1.12,1.05,0.241,4.9,8.19102,79.37192,639.771,1.53433,3.94616102851397e-05,0.030960463176855312,1
1,0,14.37457351,0.1137,1.94,4.42,0.0,779.0,5817.0,1.05,1.01,0.05,5.25,11.88612,77.4418,649.65,1.5105,1.313971397139714e-05,0.016904358434645363,2
1,0,9.65185017,0.0872,1.14,1.55,0.0,890.0,5817.0,1.05,1.01,0.05,5.25,11.88612,77.4418,649.65,1.5105,4.607818247888137e-06,0.009933488977059646,2
1,0,30.8638931,0.1978,2.89,8.7,0.0,743.0,6112.0,1.65,1.19,0.541,4.27,12.09596,77.64116,638.49,1.53774,2.195115150132451e-05,0.016025078309881712,1
1,0,8.09219642,0.0764,1.14,1.55,0.0,1089.0,5770.0,1.16,0.99,0.407,7.76,10.2587,78.38092,361.896,2.73453,4.700905485219211e-06,0.008991520194752268,1
1,0,117.93108781,0.4884,10.42,76.8,0.0,418.0,5965.0,1.06,1.04,0.228,3.72,16.00604,79.26313,1492.95,0.640983,0.0002217240979231929,0.08993901265972325,1
1,0,0.63133235,0.0116,1.46,2.73,0.0,1322.0,4653.0,0.71,0.76,-0.684,1.95,14.57061,80.28908,321.0,2.9135483,1.0785345717234262e-05,0.018813983940983988,1
1,0,55.63934,0.2901,3.01,9.32,0.0,478.0,5734.0,0.98,0.99,0.001,4.37,15.92719,79.18303,961.405,1.01149,2.8266089756285832e-05,0.028101317500892422,1
1,0,5.955,0.0522,2.42,17.2,0.0,635.0,4385.0,0.59,0.64,-0.889,3.63,10.83017,75.7459,348.291,2.84257,8.069255907491202e-05,0.03752749849941803,3
1,0,12.04,0.08347,2.37,4.3,0.0,502.0,4385.0,0.59,0.64,-0.889,3.63,10.83017,75.7459,348.291,2.84257,2.0173139768728006e-05,0.036752136960173855,3
1,0,20.837846,0.128,1.21,1.92,0.0,418.0,4500.0,0.59,0.65,-0.889,3.63,10.83017,75.7459,348.291,2.84257,8.868963916927717e-06,0.018763749249709014,3
1,0,4.59725385,0.055,1.93,4.38,0.0,1105.0,5803.0,1.04,1.03,-0.032,4.17,11.41579,81.47969,1458.59,0.658354,1.276797141560134e-05,0.01697892662956425,1
1,0,23.58447697,0.1583,2.7,7.75,0.0,730.0,5747.0,1.24,1.01,0.323,7.94,18.13436,78.04972,985.041,0.986417,2.3039091239440683e-05,0.01992178922606402,1
1,0,10.11716531,0.1024,3.55,12.3,0.0,1163.0,6761.0,1.71,1.45,0.752,1.66,16.14187,79.30359,1482.74,0.645507,2.5469600041608157e-05,0.018994090572478625,1
1,0,19.12947337,0.1439,2.14,5.22,0.0,817.0,5743.0,0.93,0.95,-0.071,3.98,18.19746,78.70044,840.0,0.9432552,1.649802333889021e-05,0.021053150095692346,1
1,0,6.1469851,0.0695,2.12,5.14,0.0,1164.0,6162.0,1.22,1.15,0.669,3.02,18.6639,78.51337,2055.77,0.456804,1.341993136161934e-05,0.01589872480797726,1
1,0,8.57503552,0.0888,4.11,15.8,0.0,1374.0,5028.0,3.42,1.25,0.857,4.9,18.27833,78.04531,1259.28,0.765236,3.795177476118653e-05,0.010995170739843262,1
1,0,10.50682565,0.0895,10.24,74.5,0.0,668.0,5286.0,0.85,0.9,-0.374,4.17,9.356,72.38946,983.697,0.989507,0.0002485414222669125,0.1102217476587671,1
